time_index,V1,V2,V3,V4
0,0.11995857647729195,0.04338715047211238,-0.10715227125233184,0.045733073683597296
1,-0.05067007568645129,0.044572005905433636,0.0785127523159008,-0.08905313238968363
2,-0.04561445039971701,-0.004640482457279254,-0.1548698826851953,-0.09686101613699324
3,0.01952571585386452,-0.018707972677741352,0.056278910577018906,0.0659213123695374
4,-0.1985783849743088,0.04098954938169435,0.11878633619779795,-0.054162292839558354
5,-0.22027192279304486,0.12032716535603091,0.11366767989931882,-0.039855162535941
6,-0.2858568490681352,0.03237145708426299,-0.09345577659684376,-0.0744355228007986
7,-0.15691972494338757,0.08453188132502912,0.02511539818657111,-0.08311100141952868
8,-0.12461547372315737,0.022699731313760824,0.0886082286029058,-0.03604022555400999
9,-0.05402818166615356,0.04845169790312549,0.20462016138067618,-0.11458760183923852
10,0.19750492824575133,0.13461510123336085,-0.10010141049540232,-0.11945435124117992
11,0.010025945297842898,0.17222776189756284,-0.03061144570347195,0.0807310131207366
12,-0.007594351807294987,0.04852746761165011,-0.013927937127706264,0.16999700934515197
13,-0.10927534596537307,0.23564262754271675,0.0009615549288990938,-0.006905964053796315
14,0.16080816039691864,0.21934205064716833,0.052360810063718524,-0.07522430193599977
15,0.04074938119559139,0.10283741896560235,0.07987030719795633,-0.02988736661678555
16,0.041033016812771606,-0.012332605314668343,0.03747100827160077,-0.10360841599923426
17,-0.10420144389876414,-0.04350020686739882,0.04522773466765992,0.07964096106718355
18,0.02868966947549941,-0.06706365166645303,-0.03697415265535603,-0.014707888705125124
19,-0.18376485692303932,0.0028702287773046814,-0.05967468967171837,-0.1109146099918903
20,-0.13306334504308637,0.0011636132928570762,0.0016972662366116498,-0.07235462553077221
21,-0.17769992517693523,-0.10309461020945175,-0.08796822337597128,0.06373403153833324
22,-0.0729694254134413,-0.13379908818866237,-0.10053894030351529,0.08992859205987516
23,0.17317710747116868,-0.1497034440034229,0.015406370323764428,0.06502574291847635
24,0.11072721532384464,-0.20847402217179667,-0.034369457743798244,0.052071062521184444
25,-0.018647192366728994,-0.004783729122977698,-0.1529847668687446,-0.007975508262589285
26,0.042423224405361656,-0.0032880668135735164,-0.021288202760745098,0.13165547229557872
27,-0.05967739919869011,0.1465620033439695,-0.08161236208062496,0.0009843367466418063
28,0.03387294499432786,0.1378898715468125,0.014534824756862505,0.019651276471552896
29,0.04593989295940018,0.22016130325274447,-0.11587761157163906,-0.20027937536080676
30,0.013177549352396265,0.013428825146850579,-0.1422538954137822,0.08863557004121249
31,0.19191001693983112,0.12982389279387346,-0.15360736848940365,-0.20316698921616994
32,0.13092906612812746,0.14310302614668732,-0.1283845615887621,0.14187710534802844
33,0.004077586785808739,0.2531607867741776,-0.025104913312484364,-0.19282215532298413
34,-0.03728315525024919,0.17485496898429076,-0.1900712598547257,-0.040614174987359336
35,0.14354170356286344,0.11498204593212774,-0.12099490907286559,0.08919519315041798
36,0.2708266146944906,-0.17412222678297862,0.13257505950740356,-0.006841010945845272
37,0.15086675320688187,-0.017021743718569973,-0.02316510208712832,-0.1434318748536354
38,0.0116069654188896,0.0015839783328568625,-0.23681371419949193,0.1475580649311689
39,-0.15625710764855483,-0.12995937227136753,-0.11321703540015303,0.06860841678510701
40,0.036139252279510856,-0.07048541620723714,-0.10710626745846387,0.025236328036043677
41,-0.016860883860907092,-0.15417276622614795,-0.0060517009453793374,0.12274138795135052
