time_index,V1,V2,V3,V4
0,-0.1404644246925631,0.01269242686187379,-0.16647140522205395,-0.15323245617164682
1,-0.12923018187382038,0.021998780525863078,0.06384368557819668,-0.018834859150057087
2,-0.11107493353807038,0.1938776834258019,-0.15231964622137006,-0.21359443058494967
3,-0.11632993594164896,0.09645297526939003,-0.191375695553363,0.040857980263020816
4,-0.071676576388216,0.1619109549008811,-0.021234355500238083,-0.09527629845922803
5,-0.017237117932681498,0.02850677723485126,-0.027714016769220508,-0.06797947215050427
6,-0.08774016556712592,0.014323711335834186,-0.1189523689219132,0.10741747946061056
7,-0.0769959787825477,0.06886030159648673,-0.09950451346278652,-0.07064213718747617
8,0.05597086358113243,-0.07823570368880697,0.08435100914205576,-0.028281869974289213
9,-0.129340194500591,0.08396792562551751,-0.13736880747815658,0.11121058868149784
10,0.04024669786237628,-0.026626330963410924,0.06943820604430498,-0.06177151203496799
11,0.06122615227976538,-0.12895292189593355,-0.09106964961224939,0.11247599521740428
12,0.11313820337268668,-0.13523247655540108,0.007432913139291328,0.12937719894155544
13,0.10982438752350764,-0.07148572747999178,-0.08331317398469283,0.09012022156014093
14,0.08165442589538274,0.17536409688946894,0.19570365321807473,0.06919487183371932
15,0.043283800770577065,-0.07648937026252978,0.06425932335320655,-0.15132861418755078
16,0.12950643667439315,-0.17954874620741976,-0.005743194033195453,0.04188463140716277
17,0.019003653129658557,-0.10478132320966516,-0.12307327462409022,0.08728050961205353
18,0.03861389950797892,-0.047328976662115205,-0.1180905826693105,0.08883592790776415
19,0.0967413025182316,-0.1428260473188673,-0.06320930790627842,-0.07054598425367753
20,0.12036681246475564,0.044098700054172865,-0.03782579562467682,0.013163908991993267
21,0.10572188688240362,0.06913314659112495,0.1702442689991306,-0.09289696732705105
22,0.12497026353747157,0.050036663639583215,0.09689135325991191,-0.02024683363501502
23,-0.04596513086457418,0.07438488613577211,-0.12836738032461598,-0.029570130939442052
24,-0.03807280703230895,0.13233333813932552,0.1688952662851498,0.08502043821998581
25,-0.06054839236705239,0.01702218945873339,-0.0615850894532772,-0.18604570092423017
26,0.03787997126923953,0.03938771116762343,-0.10529998533945464,0.004997101852954815
27,0.06745494223719167,-0.05384725699101715,-0.08949205262342956,-0.030872048972910685
28,0.056737805815271505,0.1257675011173663,0.009857125505628346,-0.1672451246081954
29,0.13261129319336976,0.10766421758866764,0.08134914281084366,0.23190413915881863
30,0.07233036729346845,0.13918420616643348,0.09956936172666284,-0.30190646106230445
31,0.15282863171394656,-0.05442169596867766,0.09444922663470942,-0.013703921513309125
32,0.18462927151850467,-0.22595169729531395,0.15148232726907646,-0.02474381343545172
33,0.05055270367110906,-0.06729457286150387,0.07203680284043468,0.07266342562314729
34,-0.13959686642433594,-0.028351379435153787,-0.07424996960542707,-0.10758351991454461
35,-0.17516797914763066,0.0899971365793252,-0.10489343158976455,0.08833559559888107
36,-0.16973110619454704,-0.07934288824725874,-0.10005340234087287,-0.21318731207393432
37,-0.01102930285723315,-0.07547880807731444,-0.18708759583361864,0.0894355076114921
38,0.07295164219700274,-0.2074825856679034,-0.10939494035879238,0.13801638558675072
39,-0.1545869350391114,-0.09906362576552118,-0.059883453955546,0.13019178412524765
40,-0.20220632522355708,-0.23675325382830625,-0.2305546818127349,0.0044120018663526064
41,-0.29292477958806,-0.06719613227421188,0.06472230291138548,0.03742318841441793
42,-0.16319343960606753,0.09988012950916969,-0.17953286984020717,-0.026346248365042714
43,-0.07827696914004253,0.1488175148792268,-0.005020721201752844,-0.06378942199876414
44,-0.01371753766420155,0.03861558424088103,0.023824614745320515,-0.014470559770098338
45,0.004614102841267136,-0.160695192296942,0.09419871982761975,0.1261737858971028
46,-0.05864043986312195,0.03389146559629004,-0.141211024466435,0.11645953167446212
47,0.010059884380130855,0.09734948053606896,0.23699582207697367,-0.14620381389273407
48,0.13268387592982336,-0.01330035482294192,0.0140180869995387,-0.0863395429143845
49,0.1396323366283395,0.08346979333605256,0.08925789071865839,0.08531281752810373
50,0.09291666909392542,-0.017600761131892635,-0.031258541397290396,-0.08460710426915313
51,0.08226801079065357,0.015443909460607266,0.18017959605902772,-0.06197753505626358
52,0.1217067913297461,-0.037102077600019295,0.10282714706763188,0.08780602924113995
53,-0.07276804929801059,0.023815005574652843,-0.059834527832582085,0.00024890212231434145
54,-0.16939381498125994,-0.05818082743428532,-0.030101478791901184,0.08317629890442282
55,-0.16633544057027075,-0.0006440196778834235,0.057190510341583845,-0.08958984901275766
56,-0.24081899769394227,-0.10733143195433024,-0.030472837720357235,0.00032646646838611904
57,-0.16441477034942048,-0.01563446748656186,-0.13751457008108753,-0.09403473539887522
58,-0.0015437894668894475,-0.0036245602684468322,-0.020121243125894986,0.21808565233260066
59,-0.07546372644252572,0.028607380921440308,-0.06945003611622952,0.05609240345848386
60,0.12971128246780406,-0.12275057979293783,0.13230623767192243,-0.08507806836257384
61,0.009622464423795454,-0.08219019777944533,0.04390376541738534,0.1763411803290347
62,-0.08226757956256439,-0.1944415461325431,0.09545627041964913,0.12527816066733247
63,-0.16724545945977326,-0.10146557562193753,-0.02393728983557522,0.11987856572326235
64,-0.12363211337591996,-0.04446819083109142,0.07636863198343391,0.04582884317118702
65,-0.09532359354424914,-0.0449503343058398,-0.00834862784995214,0.06907628246994327
66,-0.12440513463514369,0.07074105426472892,0.0014124960026340866,-0.11228860435782319
67,0.020558079634908022,0.04016435125783302,-0.12457251300414714,0.14525700424087512
68,-0.0818014068709354,-0.20319958064321184,-0.01773695786815374,-0.2559086329474714
69,-0.06428087046442615,-0.2035255531707601,0.0076338778643079,0.20199342743125834
70,-0.006507335126514413,0.0588360194372146,0.017150482051008893,-0.027676971454393698
71,0.0254619977903024,0.015805219083813354,0.09633682279266419,0.15083617500538368
72,0.10291381939266944,0.04687974566316129,-0.005149675382458946,-0.16458437876831
73,0.23928687820695832,-0.058256210773573805,0.09910149896951528,0.1446303172974779
74,0.11850668458214489,-0.1449502289993475,0.2031314137986971,-0.0057250480023689305
75,0.11720857386325623,-0.07942233443984352,-0.11257138884382385,-0.05903913819875396
76,0.18660439895892678,-0.0634124265716902,0.08867046740319795,-0.05116266390788776
77,0.3811905965851043,0.028744601074855075,0.143640012222433,0.18280816057232968
78,0.31872777961071763,-0.09343486920077029,-0.09070564567968778,-0.3050272159124545
79,0.3320084530620211,-0.1211012457708479,0.1878709443544515,0.1865257541334333
80,0.10872885126725249,0.0089212384027538,-0.04355611573523414,-0.22431407657759342
81,0.1550175089893993,0.24021506906869083,-0.04000892790363282,0.1551052635971937
82,0.055114756735572146,0.02920420864201366,0.006794510541865698,-0.10163091902978105
83,0.12287481286763859,0.01522516506792527,0.10645715237184669,-0.023801673975559434
84,0.15781518215391224,-0.079169233536241,-0.018810910684549847,-0.20418792616345577
85,0.19764941074198855,-0.12344948226729177,0.19147995508367588,0.06675022537851971
86,0.17250298270066894,-0.02872915479578171,0.033953619759666244,0.06350489947548775
87,-0.07304568796805637,-0.08797467087122761,-0.03481472399826103,-0.09511816198433798
88,-0.13084224863168106,0.0801136075795639,0.07595095718521148,-0.019139877095507796
89,-0.2520929591219006,-0.08340138800123349,-0.21778169479400217,0.024401274739128835
90,-0.2390083498253472,0.016191136855312423,0.13848774656782975,-0.035267086286665625
91,-0.14702025096231555,0.202321827912831,-0.12085700920527517,0.16712232938070967
92,-0.3825840110669887,0.21081709729738435,-0.12694081045090508,-0.2956694438461096
93,-0.22832165348474914,0.06545870361853003,-0.22874559214627377,0.03615502929019093
94,-0.13818294734161585,-0.04502472036399467,0.08195598557853129,-0.20030334641945208
95,-0.03048987030946991,-0.18539739991838666,0.05857634377125033,0.13864042111345265
96,0.17962652387476052,-0.029902964343482608,0.15518245484243381,-0.04299905316076191
97,-0.028257510419782236,0.055834215984829696,-0.13461465589724797,0.007252195229183321
98,-0.08532019533781114,0.1959077606295374,0.11920579897732687,0.027720973932781806
99,0.022049454019465245,0.14015128841691793,-0.15255123058658157,-0.03151167809953914
100,-0.07648527399803484,0.09402774697959311,-0.10958312753408483,0.3122227879039618
101,-0.034292974003667244,0.03159759290482848,0.10032637063913251,-0.18128731694709652
102,0.014485657601068024,0.05063616613822944,-0.03025399120904069,0.21343526674183855
103,0.10957887909017094,0.03799621273768564,-0.03490819008912199,-0.08017999420165477
104,0.08789396627944977,-0.09302863371899715,-0.047787406651085405,-0.09359746687098827
105,0.10384828494050984,0.08964642606002486,-0.14777080448816932,0.18381078274283005
106,0.036425596702231486,-0.10437628077541643,0.14010160114043535,-0.08291051883834503
107,0.025823211976160006,-0.037838155942212126,0.12943447765052707,0.048825859012924425
108,-0.06527516016577514,0.08456247500799924,0.014696780650753666,0.23225022913833862
109,0.1267227747746347,0.046396247534607124,0.06553430137651985,0.05014974326291094
110,0.25056908276187906,0.005205114655598503,-0.018654561925384117,-0.04923192242329991
111,0.13471994566725481,-0.2474574415044182,0.03840497064296139,-0.06406205744466828
112,0.17820293046106694,-0.29332657955238883,0.17621169896585126,0.20587745265867355
113,0.06625896152855493,-0.08177963338644044,-0.1692276936801603,-0.07152094464758502
114,-0.0589921890943569,-0.005311903877728126,-0.04185173076219771,0.024264442957643524
115,-0.06274186943414009,0.0038746326643092303,0.01750007584590421,0.057990533767343734
116,0.04512694088546914,0.09313731222119721,0.1154965163329019,-0.07965622524426169
117,0.07422940777394463,0.11460774748073517,0.15493714669466532,0.0707595263654699
118,0.18661282922528197,0.10479968710154426,-0.001116020401721804,-0.0413744491815124
119,0.20760004365730378,0.08960589046822748,0.17010992572598932,0.14275898513471108
120,0.04003973762649052,-0.014368161348656809,-0.064453882798699,-0.26728879229646624
121,0.04659236878086695,0.13351524083131033,0.0178559525902056,0.2040998636204589
122,0.09332159330129784,0.06149530391714273,0.022350894157833312,-0.1009849122340602
123,0.029589298049169717,0.0753563150039556,0.0005982197801766079,0.3316883922136353
124,0.01349646716351115,0.12360364697252603,0.024829465973120312,-0.1936563634625343
125,0.12241669765549272,0.19547492015644444,0.00929189971710409,-0.013936127435687201
126,0.004722415962768511,0.21008076352823576,0.0025782726651644525,-0.167884386981353
127,0.06183073391233105,0.13363580002814449,0.04939889858713845,-0.09164736339270003
128,0.13658136435573442,-0.09339226419927157,-0.039761913409478725,-0.001373170264853344
129,-0.033850633096990435,-0.07282634515980475,-0.02963747124684099,0.08299770039544356
130,0.15295756223892973,0.02748201159605619,-0.05955477379752895,-0.10016577871198844
131,0.12202485382360193,0.03707272105526067,-0.015283701552374365,0.012375669007448614
132,0.018922614833601498,-0.03350050576174695,-0.09046510161039907,-0.17487699488034367
133,0.10805477372361247,-0.11092302125167133,-0.06375040844745065,0.19718593970425144
134,0.17408074069914548,-0.09923868448415055,0.10630890756138235,0.0486833932077463
135,0.0026366962714534786,-0.13778985154959614,-0.03257174781421458,-0.09092496540355735
136,-0.10300902734452531,-0.1039528936684116,0.026626046332607393,0.17782769652088815
