time_index,V1,V2,V3,V4
0,0.0413394428296489,0.17158834224415065,0.051947002634268435,0.04453917603495826
1,-0.12750602716083423,0.047740485661108556,0.15343513419703236,-0.12815228752355037
2,-0.12032825438089823,-0.14935430915220882,0.03893494907129935,0.026459866291703497
3,-0.023365387703290594,-0.12627701806130895,0.15972128273865552,-0.25564134153903706
4,0.1268033202632412,0.0351134348904089,0.12742272298834198,-0.04572195650705834
5,-0.13422747060629822,-0.09966509573638455,0.05520036567065404,-0.04047477685310869
6,0.03419074643013617,-0.06086372993635696,-0.05922861902400363,-0.037908539420724315
7,-0.09914485587295728,0.012689172694444893,-0.10128993390671913,-0.01716910469902313
8,0.06504365195608387,-0.15152952711621245,0.07418851751620761,-0.11627506768044296
9,0.0706639541331657,-0.04906575322074927,0.08989203170577462,-0.08235082077155809
10,0.09777270287499112,0.1605299239973625,-0.09527835829932743,0.048334765795591955
11,0.01840438384809506,0.10394621583678205,0.05293238039016185,0.1658167650747917
12,0.06667618547341532,0.08496053381206561,-0.12551285568702417,0.011083102688105688
13,0.04666449027436418,-0.11213422745154777,-0.09327176452305977,0.06390805384213007
14,-0.17470023342011134,-0.0728924727366122,-0.017610609901877485,-0.0061492717613802
15,0.05794075264607857,-0.08513587216928503,0.06853304767436327,0.02780611985125215
16,0.19289530275831757,-0.017563416004888765,-0.13212643078920122,-0.19230463129172098
17,-0.10733629846151552,-0.016543123859136373,0.1463602079894979,0.14708694887707902
18,0.041712278637406355,-0.015860707377007986,-0.042267426362093685,-0.057471564988190685
19,-0.1330827194887565,-0.042488266278417654,0.09000263532967756,0.02910416425381365
20,-0.0941266804852719,-0.08355012210265017,-0.13167836504947292,0.13333282940759872
21,-0.056572625946021034,0.13335638856926887,-0.07810101376139489,-0.032721587714474185
22,-0.10185091124739219,0.03785552064441013,0.006075877852084716,0.1079855486652808
23,-0.15155853825881904,-0.053221247325290315,-0.19830084357670158,-0.07078152101787892
24,-0.23973501698237462,-0.07400293027136684,-0.09087559006073674,0.18745370326054098
25,0.08746949434970355,0.0143252183520267,-0.29703358592713525,-0.24684926234357085
26,-0.20721486338579376,-0.10456482668344118,0.0026712816200282832,0.0618089527544913
27,0.1297266773182295,-0.22429811030603425,-0.013394987616318105,0.00803149349435639
28,-0.03814347410788642,0.10110028469211046,-0.05297140934484558,-0.0750698754703161
29,-0.037702552939857456,0.10192813555478351,-0.07468191331608012,0.01743104703067288
30,-0.05841309416154668,-0.025553477565027648,0.08514860604964783,0.07827597445709655
31,-0.006891714119306553,0.13531266890452384,-0.08389388046988061,-0.02845949640755221
32,-0.03870127480928143,0.040278922886378105,0.01603306779582059,0.12078129881154902
33,0.11600684087831967,0.06278044720634647,0.026736206555432088,-0.22290855446479166
34,0.11138317673723677,0.13898743145072046,-0.0003220615822634165,0.1223845546676603
35,0.04881936653215414,0.025547471423340424,0.11340132617202103,0.32248981423753265
36,-0.02191776291093186,-0.07449540321276941,0.06254701737488151,-0.16996616372381113
37,0.08871065247287145,0.01586721067429797,0.056414087060756644,-0.14261662527938312
38,0.03552100875761134,-0.17920668205031912,0.06947150256737013,0.11062577917077115
