,V1,V2,V3,V4,V5
0,0.01449090253035168,-0.004305133346566507,0.015136179040581815,-0.055226051385792244,0.10237286402483076
1,0.09163442405182315,0.022130221713316037,0.020086965070395677,0.035921295788580374,0.09026783103762454
2,0.0549562063744721,0.03992900598944576,0.02834704420190318,0.03997012006264079,0.08528539830332083
3,0.08555455521493019,-0.03977250740208764,-0.08384906993101993,-0.017424597736407522,0.05120553936387795
4,0.00810539349298398,-0.09253737595987513,0.10882597789593544,0.050709118329879635,0.013801670272529126
5,0.020761011535042107,0.02589234660894775,0.010302675227749497,0.09218104145257318,-0.007812268433655893
6,0.08126940778353589,-0.06978439954550245,0.022523480906809806,0.002656349191334482,0.13781728184787717
7,-0.005867992979364134,-0.04179318113898847,0.07835348463197589,-0.057992218730267525,0.07491414063913847
8,0.03273156754156708,0.0035474610646040426,0.1624123186168348,-0.022968350177857304,0.10741580581055946
9,0.08674486775239193,0.029067571867221417,0.04811579983758614,-0.05074620173982684,0.17370755729255144
10,0.060072693597157195,0.012577334466577177,0.0184512372645082,-0.05209103531002507,0.061812471120379804
11,0.08402420045241243,-0.1380161268942576,-0.058563662580545434,0.03456074704181218,0.01966102628806339
12,-0.021851581714035808,-0.035887859055165616,0.09980000623395657,-0.0014595512682344788,-0.04087766289699538
13,0.07742765679280228,-0.03663111344971863,-0.0728709706088396,0.06814681300637314,0.02330291709578189
14,0.0077249973040544265,-0.029997005218415168,-0.03242345303045268,0.041801042586045646,-0.056845009656323
15,-0.07046132598995361,-0.08915615660378401,-0.0025452738132438896,0.04758856456847328,-0.15770256703061097
16,0.0818910092329033,0.05923766443821376,0.02665080450527793,0.029445295463910674,0.07064496359188487
17,0.026283627804515142,-0.06241880173941657,0.013566876905822742,0.04126296048146688,0.09386296207263765
18,-0.09722407790109114,0.019115576934023087,-0.01837690040538511,-0.00810068956439149,-0.07366753967741706
19,0.011318250045695734,-0.12754563818211767,-0.04153782896770098,0.08632395244059482,-0.028527174309978497
20,-0.0065860079709027415,0.021510300153162455,0.013052007714729995,0.0010906247055121766,-0.030621472115237542
21,-0.09802517002210556,0.022734391110464464,-0.14113377776166067,0.11862587904353743,-0.1441714580965705
22,0.028593995703780607,-0.04340212759990462,-0.0024422103560187564,0.058057176625585856,0.07157260105405065
23,0.08959214810763667,-0.009677920857998758,0.005640691205426471,0.027148740549330835,-0.005856093420844269
24,-0.006704400169138403,0.020037749931807253,0.1530130131924941,0.009669667514055087,0.07094462982675048
25,0.06611227143082887,-0.03618299768003547,0.05852215061062231,0.0419465180574517,0.06546298568813708
26,-0.02986188879765821,0.11493044687823176,-0.014894277744807255,-0.04412551199123071,-0.063525406845202
27,0.000943478510569018,0.03668636249287434,0.03513693691518289,-0.01420675374473773,0.05029910625806209
28,-0.02752051891075802,-0.0533383735558944,-0.06262906675391768,-0.058282140245442815,-0.06524143694100834
29,0.04201292549083289,-0.013539805605982613,0.02970299949289156,0.05045718513871143,0.016141624996782133
30,-0.02327880898654009,0.02829675222140244,0.02428400992955078,0.02337503650184904,0.03229747421996278
31,-0.09482953089964218,-0.07246764570750008,0.04339232370766875,0.05174748760935487,-0.0009696403061881242
32,-0.02034808868102518,0.0028182443955534174,-0.020061768148256342,-0.025928980820175914,-0.01957934593825084
33,0.00299507778622401,0.023669441194848796,-0.09917544062366082,0.048321534786498394,-0.01049158164204368
34,0.07892167624153151,0.051351967330923294,-0.004285579865934669,-0.026790555488360554,0.03133739932128919
35,-0.02362294576943329,-0.019410987737649342,-0.01490469099550253,0.012915845827714191,-0.07115527630835661
36,0.03745582557312974,0.007587954988254944,0.07992482650387384,-0.05390834800219492,0.053798477794087377
37,-0.08404544961326493,0.0524277037157356,-0.028971409444669784,-0.007438374981516182,-0.06462887440787013
38,0.0002882317169728976,-0.06528679037855765,0.05926649519189993,-0.033844322749133626,-0.012813766284885661
39,-0.08988487266630392,-0.02002491189998581,0.15350619801345894,0.09226160727798388,-0.03949417824665649
40,0.07005219157952051,-0.10037876812098295,0.10325341203129591,0.034978796512283916,0.029178228372226077
41,-0.044163572165113664,0.01743624478510404,0.017582861461085286,0.0037472205932485778,-0.0547876238453572
42,-0.028456408851869598,-0.014992079283409065,0.10614114554437597,0.09723055553113409,0.041691179920002576
43,-0.057560407081151205,0.03526255525976851,0.014540156204604998,-0.06680581252225268,0.04013082141271786
44,-0.046542364586349506,-0.044859118750561026,-0.03468272922739824,0.08121287148226053,-0.10741625673971394
45,-0.029256484664971685,-0.10069723361311475,0.0193057667587693,0.02471909294051995,-0.07858691751733504
46,0.047302184349577496,-0.1323443008423984,-0.0663649172246946,0.08172717812597795,-0.013517348996867781
47,0.007278035475503386,0.023305492798079135,0.13765497602590399,-0.09527777758612781,0.09017018770848291
48,0.018105702312419394,-0.013217829605241125,0.019962083464638986,0.013168774114483434,0.012760203815023345
49,0.04678295789097764,-0.06439129399005852,-0.0016341770874353095,-0.06270887282472468,0.055877912133239574
50,-0.028661570943739934,-0.07854131176789264,-0.009087592012030465,0.017546615969312833,-0.0045310035928835014
51,0.0149896697417925,-0.03652497213027571,-0.013403480522922572,-0.03455956187348301,-0.04425404152662739
52,-0.05018005988590968,-0.01722867446472256,0.1127949946667837,-0.0339276865139724,-0.03364677130507858
53,0.09858968609355293,-0.009686638191541457,0.05800369459536099,-0.018194224805205494,0.1675158333820173
54,0.012416088699694551,-0.1471721829103007,0.04452323606858263,0.09394133095976576,-0.07769679960822817
55,0.06837850407641925,-0.11461533258442837,-0.029496154479408253,0.039030531756994974,0.015049584860589063
56,-0.040887295569495996,-0.08136739573060184,0.018408700236175565,0.039741464331911606,-0.02638115793640229
57,0.04622064060270064,0.017831628765384983,0.08720446575886985,-0.025385217045193365,0.14139340309078835
58,0.08507089104630286,0.020535466066690336,-0.07038484223278653,0.057287565386404296,0.1098759908584164
59,-0.08661065918082214,-0.07549910524593037,-0.022558566283761267,0.07856229215098066,-0.05315855151422818
60,-0.06751460167951318,0.030644814113494373,-0.06298352337915346,0.0450739055180862,-0.10288190894059585
61,-0.08945873075082636,0.11124902858356289,0.05504566498729042,-0.016725149946199412,0.015255234093668343
62,0.08701785730116084,0.02594417932132271,-0.0010756172456695134,-0.013767053564729795,0.020455310550461042
63,-0.0696626861821809,0.04045085606979915,-0.005784901451669246,0.04088562863416112,-0.10579749163944618
64,0.04558272929853713,-0.05201644086139507,0.05056168971499381,-0.04340402352143993,0.0022308788871808413
65,-0.020456708695687522,-0.025043745763436546,-0.03089961444630062,-0.01997792835507295,-0.07246376826286144
66,-0.047785484763088686,-0.02595875414444962,0.051208799924822905,-0.018648822096805108,0.032084885206713945
67,0.048750303672356755,-0.11547015793732801,0.0007572780192801366,0.03548638114339763,-0.02921204619165739
68,-0.024667762295900578,0.017643387301008468,0.10811985314539671,0.03109882681443636,0.03641220354973522
69,0.07227123436848526,0.016852860467295207,-0.026033000982358598,-0.0515491220342725,0.1445473721705129
70,0.027255464886776794,0.07903432396482224,-0.10223682267649131,-0.06548989159805535,0.020310349510567583
71,-0.031961050834536445,-0.09982481905216865,-0.02174465680131904,0.05335545355818187,-0.023339175015002118
72,-0.01865035970073221,-0.035753688864189094,-0.10000130233751837,-0.008813916176162924,-0.09730659988356642
73,0.01937281622675842,0.10401116657317486,-0.11959708222162045,-0.040457054366050973,-0.052326181263504745
74,-0.08115076825483164,-0.039197620759960035,-0.1167553086791111,0.04813589625082969,-0.16772884475034808
75,-0.0842022697903421,-0.044422924192612075,0.05826770814461476,0.0059752321840042255,-0.1109175197045843
76,-0.012694420469554069,0.14943293193564383,-0.1777905102962567,-0.08620625029869819,-0.051625508600329266
77,0.03808776686810649,0.05840282926225534,-0.11666599019820822,-0.10857319140785698,0.054889859693344256
78,0.06673553040554336,0.03149245343592112,0.1298237939222916,0.028594982833096708,0.1587468795360536
79,0.07160354935990813,-0.0496925081116226,-0.026471793232145963,0.042503021828432706,0.06522996392256636
