,V1,V2,V3,V4,V5
0,0.030115873047757136,0.04035418071430026,-0.03005979513238523,0.06894545647848821,0.11281993574748667
1,-0.02170788973198534,-0.08310388447670602,0.15265953713898947,0.10688840592763768,-0.0019871210196477397
2,0.005920350386599771,-0.09579877217895716,0.0535073792664164,0.00481711543496857,-0.007491659764314921
3,0.05683915124603176,-0.08837020191589201,0.11820848412141682,0.03236567739165605,-0.02670138643771606
4,0.08814451619501829,-0.029932694431765848,0.11134579143043584,-0.15390659589348105,0.054224674005138494
5,-0.0795637702027688,0.029115225089925808,-0.07132003342178127,0.0006578887806305833,-0.06654840527147633
6,0.023535295500397038,0.04942137811512644,0.004608652911585784,-0.07893991451914956,-0.05012861169295012
7,-0.021858123745183346,-0.06313709366541563,0.022680363916967306,0.06735585493992391,0.06054495586929394
8,0.020845069046430843,-0.06692610728048105,-0.0038470319492043548,-0.051665695535168615,0.04808008919296834
9,-0.04566531303941486,-0.044539883467309985,0.0465012615089012,0.06416680381738592,0.05062701222340605
10,0.08735923614833113,0.07337124563092126,-0.1627422850757022,-0.12444839699115734,0.13605681242330858
11,0.07072165781912952,0.10207388309314044,-0.010957052352531263,-0.1094938668333498,0.08014898918182906
12,-0.0687948711125322,-0.05094567650048466,0.15792935263217167,0.007342039362457732,-0.14568976861624347
13,0.010955791340879317,-0.042295164039194325,0.06324290976767621,0.040489762026059355,-0.0033771484276088476
14,0.049162302698814546,0.07405999708778345,0.022182412056950332,0.020262019114846964,-0.04199740421794488
15,0.029099169745308285,0.006719107366109561,0.05825206228748047,-0.11833958474230777,-0.052337207753181895
16,-0.03044743906427516,0.002223664559835952,0.07798670675767697,-0.019129666217310926,-0.023612123648885288
17,0.07425874515619134,0.06525051460268372,0.02735008314243735,-0.13700214525617954,0.14200356325923813
18,0.0023842694500036733,-0.06936540390103525,0.026146466527052034,-0.10067581470673795,-0.015789527919357477
19,0.07919909925198554,-0.05109109984184185,0.07755011438120274,-0.09422324988440932,0.015714007652474514
20,-0.09015656908834918,-0.01599355723319505,-0.01022214214367496,0.042813716705976945,0.015362052156210837
21,0.03992365325791097,0.06724661521337862,-0.11374603177649321,-0.1138399023558339,0.045204080391723786
22,-0.02337765256863287,-0.0665036721049406,0.12799641356310812,0.09689478841854683,-0.062061014204595435
23,-0.0982140899810575,-0.02049078467464614,0.10308706228276195,0.059102716938115515,-0.07439335644196741
24,0.07915230301910706,-0.04166607442112739,0.11833346801690735,-0.09507289504247472,0.03708490410648632
25,0.005313014707505204,-0.008299898665862624,0.08299539749284646,0.07351388736851434,-0.0184367684917455
26,-0.06880875837015961,0.023674083510836424,-0.09813381343275972,-0.046666464937412055,-0.020387886947144017
27,-0.002718034450389628,0.03535583407485831,-0.07332434712761594,0.07453891970399328,0.029126516610556465
28,0.07702902688324778,0.06741059533876348,-0.007971947001796681,-0.0049738641231132225,0.04430324688736687
29,-0.016378737580134972,0.0770421305680475,-0.1557727078431005,-0.07547374715703307,0.06064159909310056
