,V1,V2,V3,V4,V5
0,-0.00887858707754734,-0.0701101866993454,-0.006273958945423984,0.05908129538124496,0.014637755741799888
1,0.058672682826515214,-0.018531831869080438,-0.09437142001795443,0.0820155021084086,-0.06451471713670459
2,-0.05447577811268931,0.02805223190718715,-0.09980700401886275,-0.06285513710772865,-0.029377260051234307
3,0.09201824393997066,0.057792311713347574,-0.014948824032838648,0.1253965765356136,0.039566931996347254
4,-0.05524579820177096,-0.10949860520178474,-0.008755893497672706,-0.06528543769962028,0.02583649028237791
5,-0.06227500329341704,-0.04446704424926959,0.07836831236153172,-0.0268137825266079,0.060055776840463364
6,0.0038931763212321393,0.06268070056609078,-0.03695222461511335,0.08671891846891469,-0.06090904691221105
7,0.042485609094362366,-0.021293116254668346,-0.016596829727086676,-0.038404408775104676,-0.08865464588746112
8,-0.01981232226860088,-0.005066076670958151,0.07913529764823643,0.031135838310285005,-0.017082896627458856
9,-0.07954482287104032,-0.03301505362296472,-0.08986383613719895,0.023973257506689216,-0.00214966915492879
10,0.0069518811737634195,0.06684516374717564,0.07445953341114167,-0.005989266154065462,-0.019287870947514923
11,0.050297906860704435,0.05130171182675704,0.050998112934998535,-0.05973210667835414,0.05400195376924232
12,0.014840189879293298,0.007559239435515765,0.11076103167013886,-0.06004319502238139,0.09187875316925198
13,0.06680160211109325,0.00632661326854354,-0.09274098288012221,0.11796635086908808,0.017885662936042837
14,-0.012184988338164239,-0.09417775898284894,0.0025472395300142614,-0.09386666525033517,-0.03677004411068817
15,-0.056798241313821635,-0.07539932705215695,-0.0455889940697867,0.01306726040551379,0.06671833234257273
16,-0.030105631252408394,-0.02271350686360745,-0.0981899869581889,-0.005028202229709979,-0.005277743464442875
17,-0.00028039220007731737,0.020300150973959482,-0.08572579201770611,0.06926874373890934,-0.010492587371727782
18,0.0763293147258509,-0.0354784290342612,-0.04807923699011264,0.027411898388637758,0.05257809808324457
19,0.003593312618573319,0.06441703581875773,-0.0266480137841163,-0.0452285094946232,-0.033407324030211426
20,-0.071576093649225,-0.03575058398380806,-0.0564513674567548,-0.0931355958105287,-0.00878525559340563
21,-0.011482323716268762,-0.11677717223228554,-0.08708742654500401,-0.08909955620276742,-0.045402907457444304
22,-0.07085508075006196,-0.03804560226381023,-0.10998696595507887,-0.020204601261029916,-0.08172953457904165
23,0.09143638589983119,-0.08726076606519285,-0.07552858130939752,0.055567881207279686,-0.016961765085299445
24,-0.08468223522322774,0.03207830978609068,-0.0009055037216176981,-0.07822667545750264,0.06086614862097056
25,-0.022864133887823514,-0.08300501145888099,0.11850380926133325,-0.038103616535429034,0.08052020804579729
26,0.04709697749931845,0.038045140328353676,-0.11813757343450403,-0.059690659615754794,-0.07220958959229123
