,V1,V2,V3,V4
0,0.03413451166326429,0.03886020280909168,0.012557774535033966,0.045915971760873815
1,-0.007545358039697603,0.020284408087656296,0.08509650317250576,-0.046562340626823545
2,0.030317175781087502,0.016700026728616254,0.051218708757504595,-0.012475411455362202
3,-0.010720603866490564,0.00319957967577558,-0.05762908705247899,0.02425662388378038
4,-0.06870093511052651,0.019516261837593276,0.006092377311251632,0.032625734841523354
5,0.09206343836287012,0.09905717214027328,0.09934011087806521,-0.08439386616184867
6,-0.00025088502042320827,0.08128866971203713,-0.023542040807989127,0.06906465248972146
7,-0.05432286519073384,0.08770314502758,-0.11669953811108402,-0.048344176392369514
8,-0.07426655046404414,-0.0218231498963228,0.06676701189460482,-0.06597426651283658
9,-0.01824661968513888,-0.03667569612484441,0.02600410608042411,0.028997200297684954
10,-0.021121288994281007,0.01848902804409077,-0.013773035407660221,-0.045562893055092604
11,0.05003216167730273,-0.025842809850141375,-0.046746350864896424,0.026530864165753957
12,-0.026099249626628598,0.0813095516219566,-0.030130606759168628,0.08813780112626368
13,-0.045351821931548325,0.06615772106145208,0.03985262627381565,0.053865415008776354
14,0.024795159038976847,-0.07735929051114761,-0.036689815305698203,-0.010411067103993712
15,0.08050352283663764,0.07870768881604534,0.10975697262399284,0.06337838822430743
16,-0.06153182955118271,-0.06358876726574525,0.011155228934813428,-0.07166254156236902
17,-0.041868968968194746,0.035425104300811514,0.07336108714629203,-0.05247012384117049
18,-0.08849490992408403,-0.11146163102365694,-0.07617445625327218,-0.015850102336146314
19,0.014779437017947684,-0.012844768003639878,0.005220061784106656,0.059492739440949745
20,-0.024229409217838938,0.07528612502392927,-0.0002122377832706815,-0.006826299899644624
21,0.08901352183112912,-0.05361271250388819,-0.036103279903282735,-0.042730875772294646
22,0.0217082101326225,0.02834353980295365,0.0604410767243249,-0.1013324078777798
23,0.08864403404120616,0.11062281389673993,0.004522302082345518,0.07232996328132041
24,-0.017805572712748765,0.09658871647672762,-0.07551246562773739,0.03800884147662311
25,0.06922574806769895,0.07069929566034795,0.11362804901011246,0.07260168348164354
26,-0.01161609213444128,0.02420002734824311,-0.03328401567686482,0.08590062534033076
27,-0.018996997052291877,0.051345869368632995,0.09067836988051063,-0.08008482142734404
28,-0.06204576619193572,0.04412612644725325,-0.04898821237475286,0.10251632535080056
29,0.023901780625729608,-0.06986477151272599,-0.052517905137587945,-0.06684895151532959
30,0.0908116853569688,0.03859587914614574,-0.06273953015557115,-0.03505018360948824
31,-0.0966800563813533,-0.06735590389578341,0.01615082566210818,-0.10738862231182747
32,-0.0348749111819151,0.07594288955127934,0.07662378499236552,0.03774935349520159
33,0.07666537093617563,0.03880349003434422,-0.008720779806558852,0.000488443322892813
34,-0.051942128513921305,0.07755990242531731,-0.08139251709012625,0.034406976247682734
35,-0.08327869791099561,-0.07227882794039656,0.026336182940417584,-0.10734703402619003
36,-0.05679415023364727,0.05282181546692525,0.0572833455806654,-0.02347978353572307
37,0.02328294772967441,0.08360045852896092,-0.07081666804730385,0.0959897772942864
38,0.053990554220686306,-0.08936520454157257,-0.016065458295270157,0.08903450722955346
39,0.03678138050517417,0.08508362158426215,-0.055632313600187604,0.03697187742537953
40,-0.01843236654191274,-0.08334914823797265,-0.06304805150089796,-0.01824986694348425
41,0.07613160462753638,0.10494154266833436,0.1264742755873624,0.07042355528077346
42,-0.003733933261997313,0.008214422562629133,0.05429681537167716,-0.057250653395136186
43,0.017690218193264107,-0.015417837658892694,0.0036749625082840185,-0.05202607068626339
44,0.04313311896477286,-0.06834833977056637,0.10014566302951011,-0.04197955785504254
45,-0.08369087560322529,0.04289237045499082,-0.10627538308095374,0.05556004220622705
46,0.006574855503217992,-0.0795884498458947,0.0201192339526694,0.04365422693425321
47,0.04215530102111509,0.06943577812998665,0.061933192279116436,-0.007269472845680549
48,-0.09614932298058831,0.016968541888269264,-0.09378444708559738,0.045689134965906555
49,0.04295375720553074,0.01613100404882445,0.011297903977762494,-0.019642890602700632
50,-0.04483245732846326,0.06592716461817744,0.07410482621285026,-0.0819251019403885
51,0.07140755784868667,0.07968277475199974,0.06319662423167363,-0.05230262152000556
52,-0.028336582273478707,0.06146335115443087,0.05898746665315284,-0.10478320452108393
53,-0.020532212903398017,0.010106522533330279,0.07320101018804882,-0.036325873850658635
54,-0.027448895370808038,-0.03256579447491541,-0.010018797273141202,-0.05499062875490208
55,-0.09788728358057963,0.03129042405789262,-0.13564038238861575,0.08960558886422196
56,-0.016219839639492518,-0.02659129876656129,0.05862260888057013,-0.03606747372888075
57,-0.09821345446490151,0.026353741179494298,0.04526358660487008,0.07226277696455245
58,0.08737887401329172,-0.00553526571504304,0.06384919688448965,0.07722724186848665
59,0.06363842137045524,0.03033385165861051,-0.07055782753154638,0.12408071295075804
60,0.060771200303063155,-0.0868282788432601,0.08249230783366358,-0.006517799527867074
61,0.0913734923891576,0.11378240214297937,-0.016450151300513957,-0.06276168641699806
62,0.08598205766868781,0.10464641654291042,0.1079682098542448,0.01725828934088616
63,-0.03820595444956237,-0.0030555823314249446,-0.06626319662474237,-0.04259794117603445
64,-0.08749665413935873,-0.08542122327147911,-0.07532229336287896,0.0006959911104611127
65,0.029312286850355165,0.037898597534649296,0.07668368594541314,0.005346089895872742
66,-0.07924219212967157,0.076715055236944,-0.08092974615178025,0.06008711365905568
67,-0.038010436918116855,-0.0633959448333862,0.07334789531414464,-0.029005874137688296
68,0.02084594817211649,0.07202031867632214,-0.0045527028170901825,-0.02755278625331356
69,0.0412978839332548,-0.05788860326506307,0.05021909774978779,-0.04716839272099248
70,0.06805626600546787,0.02282291171073981,0.12293197759303251,-0.07452385246908734
71,-0.03270899608976041,0.004125882292170689,0.0032129229728135172,0.016893212110593313
72,0.08920281797943752,-0.0711515396888305,-0.057210126739234396,0.016290573834793876
73,0.02597420192967517,-0.02802207584972746,-0.08945655956761686,-0.030218601250683593
74,-0.009473008509572245,0.04015855016198157,0.0576722288786512,0.04476670344127839
75,-0.061695760002724524,-0.03917520814731414,0.0364129877061766,0.001576944588254029
76,-0.09503908645144288,0.0021241263176057217,-0.04523304079988521,0.0978438511074528
77,0.019881975891147152,-0.017631642183375207,0.0055980730507369965,0.05344549871653447
78,0.03378214464623959,-0.04024603106704553,0.02440930734375924,-0.04663196321999814
79,0.05090029640053422,-0.05047980289966883,0.09374808094338372,0.015058484059860149
80,0.04860869530586825,0.027856594367632718,-0.05105446305228657,-0.03706796406005738
81,-0.06247428287176946,-0.04937654207954961,0.030246676207523193,0.0033853199399343434
82,0.027557312099681975,0.04148940559719245,0.03256845214836625,-0.10119673785246194
83,0.04064152126193901,-0.06625689058142993,0.053593563924311374,0.07375378160833182
84,-0.09765046222958505,-0.04561554512783006,0.051016448522705524,-0.03506115140980548
85,0.07694396500773944,0.05056929057159021,0.08405085623665082,-0.020938183699445993
86,-0.04636939325951395,-0.015877922066688945,0.06891084020666255,-0.10685625523172218
87,0.04631327428152188,0.09255615862193722,0.02122238015507529,-0.08946734923372181
88,0.04129650027810383,0.044639898400570394,0.0973261076812093,0.005470069823051803
89,-0.040328066770092375,-0.04133126175335164,0.06932070517828784,-0.002679661138316792
90,0.030273780466228774,-0.008285347404998693,0.047565227289695436,0.08006758544464516
91,-0.04665594023082531,0.02905579848484463,0.004894519881996441,-0.06025010248606499
92,-0.01250338316249302,-0.09411201430103987,0.017960908921899655,-0.019804557068698207
93,-0.08889042784246025,-0.08267378239238618,-0.06130654377272291,-0.04975348711926825
94,-0.05941880496678727,-0.023800925067081202,-0.03488873206136889,-0.05742764013884112
95,-0.08532676852740069,-0.0009709633916618141,-0.024164388009671474,0.0033426744619281567
96,0.033022056107604336,-0.00403308657587474,-0.0867470993455122,-0.022753619351119646
97,-0.07434183617082933,-0.10541625910182238,-0.06605737120477795,-0.07399520269562117
98,-0.023048872502079567,0.030889027284572858,-0.07101748398382637,-0.03576704947356537
99,-0.016800785330930237,-0.016811191118046222,-0.0037120142252637604,0.0492058268029484
100,0.05646220517466865,0.0733200685045009,0.09453905715623115,-0.07569564495860685
101,-0.07834867396712697,-0.09399464474421435,-0.01567738091881798,0.023946759619131758
102,-0.04131848778307701,0.01604693175438402,-0.0372806623613271,-0.07516665582482467
103,0.006663901787216609,-0.0985658837357843,0.008557977663732392,0.019487343218413285
104,-0.07806823163512495,0.07636077621384316,0.06523243859159125,-0.04543926324981303
105,-0.02320534671450225,-0.032916849383377404,-0.0888814294342521,-0.03052472541676531
106,-0.008271319862581561,0.032218264843416625,-0.03930030572224001,0.10096364991011092
107,0.002217180410698871,-0.047325858277708334,-0.008662971961991757,-0.05469794889314511
108,0.08131011346234629,-0.022747827664184192,0.0803489152269885,0.05252697610980257
109,-0.0966002174600929,0.06885333484141459,-0.13371131022170749,-0.01946393548855945
110,-0.06712791530388673,-0.01568198114733631,0.022791726510360162,-0.049244381989202134
111,-0.06713089121477149,-0.055886908344826756,0.046489894890813614,-0.06562698005818668
112,-0.08366598470916367,0.050471534202954235,-0.053718268102123476,-0.02388830193950747
113,0.016561600253271115,0.04930298937080128,-0.06535530174091737,0.044697645994664456
114,-0.0802245209482873,0.042195643859201555,-0.05360059690914462,0.0789831961436855
115,-0.09708126592462046,-0.03386248529439093,-0.02844012011441782,0.005377256790293071
116,0.0195312919827058,0.06026118331674844,-0.08720707261393594,0.11813490751753987
117,0.019379071602857036,-0.01830836103601593,-0.020661223485403727,0.06975188152166832
118,-0.031998012726962566,-0.04445874765482362,0.055976410743122595,0.02561429345275291
119,-0.07089037373788214,0.010881696220923288,-0.01556945471169046,0.0004786399462919752
120,0.0826397847142229,0.10314051747710991,0.11234814676705329,0.08633581864361237
121,-0.042250569748976986,0.04770546930689726,-0.022722907816481362,-0.05424625349005838
122,-0.05854235239293957,-0.02849111866949338,-0.10724834667114222,0.044184417097629144
123,-0.08562694837660212,0.07786670596381685,0.030509814919106128,0.03864185470503246
124,-0.06028976405761777,-0.06661311170733263,0.026139519988317532,-0.05429332755134961
125,0.059461744058493075,-0.02034425408689731,0.07345634942918336,-0.04882626513224861
126,0.09489465994325348,-0.06807150299769456,0.010759971341425811,-0.07156546393974805
127,0.03689346852651245,0.09939068292501402,-0.05897832834389309,0.08825265324317079
128,0.06043926581243828,0.08958808893615067,-0.06705754290548367,-0.024153974365279336
129,0.08057133405986963,-0.014747090881935392,0.0025027229723261664,-0.07159543270516897
130,0.06030450367138778,-0.07248339162257478,0.09691654330569265,-0.04506511641342034
131,0.08187159343688089,0.017662345879976164,0.07924433054860476,-0.057744920557418505
132,-0.09526766978946791,0.02774252202626961,0.048245801359661104,-0.04083950941357759
133,-0.007786795268977809,0.06141540653052812,0.03694437316206435,-0.03969728939495697
134,0.016292590443787548,0.09920825867225685,0.07906202953712964,0.02293065407047541
135,0.06373108267675398,-0.08189059644622686,0.11216314386848203,-0.12958353013584062
136,-0.08961901416028346,0.07306876241866062,-0.1277067716906209,0.11816329874258805
137,-0.04829709301530938,0.03208932076591842,0.0006326402113538479,0.028391310784115817
138,0.07116332682323256,-0.05924260675445302,-0.07222363474297866,-0.016513459255298308
139,-0.0887589115964108,-0.10874454250091785,-0.10704638985965591,-0.0066996808619019
140,-0.07497953208197324,-0.05394036283579051,-0.11856865078323181,-0.019494281347351816
141,0.011898874371070112,0.03727366735470293,0.03642898365352695,0.07914556458104485
142,-0.0035628033767082234,-0.06731437824225645,0.02049807723416965,-0.019051782344849378
143,-0.07812210048434415,0.01446902902666433,0.04843449808714678,-0.08570926690483177
144,0.09043427059054601,0.0971346359538427,-0.009500399491739878,-0.06928949731321744
145,0.09717678317708317,-0.013435559491454052,-0.01148177447450819,-0.06826200623381604
146,0.0698130939717561,0.05292874933550871,-0.0539166988080718,0.06294088202997217
147,-0.050849522584652654,-0.03514007882058821,-0.07510122773984695,0.042486495585161196
148,-0.003870048550238692,0.05242266702635065,0.0165900681984354,0.04848381170881825
149,-0.06226273599938346,-0.004732103264403577,0.06023238440176641,0.0135818160451711
