,V1,V2,V3,V4
0,0.21552410743574166,0.03607648069148108,0.1247775192067045,0.029413308763647193
1,0.0374508347734821,-0.05090611184748429,-0.04836275858099703,-0.055412792110167204
2,0.00017595524284552016,-0.145675755868769,0.1149330663043179,0.19558064266671205
3,-0.025970927069962887,0.01934954364286491,-0.16360247777508574,0.0786193569583489
4,0.1643877223242325,-0.08678556468470859,0.053726315164481106,-0.06002347076595613
5,0.02619430310901298,-0.07934232626364604,0.12552768271495654,0.06801414194270795
6,-0.09830896881325182,0.0489401120246831,-0.043010199598735345,-0.006397205516770493
7,-0.07532433270656903,-0.08578473748571322,0.09040598090953965,-0.16091445830558537
8,-0.10632664330856972,0.07064824713517005,-0.16319542007367793,-0.14089652520445536
9,0.06047168738158285,0.12278038222647891,-0.018386989465325035,0.0729369529377861
10,-0.12688183847192677,-0.1274326566288755,0.03545603176360845,-0.008853936501914517
11,0.062331082680034004,-0.03713733271386209,-0.13734794279488033,0.09004438402453688
12,0.019584774797546008,0.14841912536279886,0.07045783506477604,-0.2535856519920023
13,0.022430295690772952,-0.03197578235532611,-0.1760273010349385,0.0861447005642274
14,-0.0457058262211359,0.0992629587453867,0.07148222127408103,-0.07873730407549828
15,-0.13852903354616117,0.12041341146227129,-0.017097034824684068,-0.01038964655744512
16,0.046169971715239656,-0.03449098563321978,-0.10096680117816711,-0.13221086304346108
17,-0.014415858786391171,0.013218981365319408,0.045482771972169905,-0.015098056389237412
18,0.05857730867196818,0.092639971632021,-0.03453594858651976,-0.23174089011487747
19,0.03876520519100887,-0.027843341790937833,-0.04997262602321971,0.13822969513121453
20,0.11744512386527112,-0.0396700060002861,0.13740079619477963,-0.125275116757565
21,-0.07040831103478114,-0.14331450707426102,0.026597026366842108,-0.15442896950113322
22,-0.1564423654238094,-0.0562820273007235,-0.17760968166600044,0.03485084105259115
23,0.03112598332271029,0.08665588214726556,-0.0019659728706599607,-0.20127856547405026
