time_index,V1,V2,V3,V4,V5,V6
0,-0.05177376137462355,-0.023270667018984496,-0.0801450880121278,0.11910792971682822,0.0,0.0
1,0.08285029817922762,0.13848990166187491,0.2345227079187095,-0.27031287668898374,0.15971717005239489,-0.017215752449233037
2,0.07633109989321298,-0.05356836631733333,-0.19637027850414307,0.23908604336339728,0.021234985736796066,0.06396548652404889
3,-0.035127865609744326,-0.1556420458660025,0.3077924622736099,-0.25382100896627313,-0.14494740709948978,-0.16937407948316663
4,-0.08387831313728335,0.1007845441907289,-0.4154456780444681,0.23692665421189912,0.07667590648081485,0.015461094569576478
5,0.02241117750466719,-0.05566287204574105,0.10413438685750315,-0.29371758935722975,-0.20435263439496293,0.24141111483844663
6,0.08653646622767151,-0.026480528617070495,-0.03341599646547886,0.17372216123008,-0.19088564802533228,0.08765237321550817
7,-0.00436066673373558,0.07816203061296671,0.04996551596602764,-0.11119098220586085,0.009558388248377486,-0.14380617175902355
8,-0.13392089525736248,0.17743925245080025,-0.12248267986628124,0.0759750279985234,0.1840465692415483,-0.08940633068712771
9,-0.08124748539344331,0.20472378668315422,0.16650697840547607,-0.03472693186019701,0.18271370905953427,0.08408040757253064
10,0.14542238510849922,-0.30448895172304336,-0.09444097484983871,-0.16351068580863798,0.020246483115835094,-0.18467932075188603
11,0.08183842757393789,0.2508554863475426,0.15390884785521078,0.2951295527806559,0.08043779286002248,0.12302101374297747
12,-0.1508294037404635,0.08342389189213925,-0.08805955464013389,-0.014158570024705712,0.2351527252147316,0.05337215448082874
13,0.11684914621755044,0.2062470649543805,0.13796173583653792,-0.08572524632848398,0.1168643872861926,-0.09252415382369582
14,0.006549307180538585,0.13635366384636904,-0.13459890055654475,0.11352176314498835,0.17838925250507384,0.11750717215095569
15,0.027469897416140063,-0.039085594756103764,-0.04699199793307496,0.048791667287442386,0.0729339612078389,0.09349816611328035
16,0.05172883754873181,-0.07380752754571443,0.06685837094210483,0.05791259090312499,-0.09003266615675448,0.012532348750571798
17,-0.008450094877029007,-0.16760761908609997,0.06114287328379849,-0.0027828934421340185,-0.07214840226200614,-0.012863492684169486
18,-0.00562259647593054,0.12758518436726413,-0.011599732692395243,0.07042574074511981,0.08918601189994643,-0.21153636151697894
19,-0.010774204645492311,-0.05158829541278211,0.06767489971383676,0.022490646331468335,-0.0176766889184007,0.30754194419535197
20,0.2510603498344426,-0.1372517288552252,-0.05990241662711241,-0.031507066826576204,-0.13436449575713874,-0.19819919282075596
21,0.0012167191867769114,0.20789569044086276,0.09295404396510885,0.302834277424531,-0.023698242454662996,0.08265029235257018
22,-0.1354119681897614,-0.038804075084907165,-0.13791020834601125,-0.19878489775028843,0.03103040465987634,0.11406450377816857
23,-0.03619287145372272,-0.10935612730555842,-0.026945021943431145,-0.07607968412849964,-0.08335511291027213,0.03001203054625727
24,0.25110186991114447,-0.26511608969445977,0.3373534425946266,-0.03986778939970425,-0.3076854037060299,0.09365961352172286
25,0.025850886355219323,0.056792169009447474,-0.24969146897144637,0.1324437768592673,-0.2526369684271912,-0.11137993439635256
26,0.16623893036097184,-0.2445508023700435,0.28920612331921136,-0.1324896031782414,-0.32798514038871773,0.06723723991678009
27,0.038466827583724876,-0.11117541970056219,-0.15895081178167506,0.41464796951078015,-0.307631791804273,-0.11454750871685633
28,-0.014105925531425641,0.02255629892693506,0.26702638564071823,-0.19101324323019575,-0.15592685029419887,0.2712070357763362
29,0.041287119742484266,0.10014489208029684,-0.24521054002751563,0.17776335157647016,0.17138118702040062,-0.11418108055647859
30,0.0021827880016433328,0.07474571745543779,-0.02699316367235846,-0.2659198995654281,0.1490281600629759,-0.13819543686278948
31,0.021702584491711363,-0.26251966529651116,0.19921701596632863,0.09030879816231319,-0.03809417048973393,0.18464129526216655
32,-0.05336886421266276,0.1748977459136956,-0.19012644687808494,0.00867274489607281,0.01422027280683424,-0.17709581587493073
33,-0.018087001040413823,-0.04266097427172971,0.2538777482389491,-0.21297280148134573,0.048754210325462025,-0.10552206789533242
34,-0.04981369299761071,0.08758194770575156,-0.08400622512508292,0.04030282897788394,-0.07919279040454433,-0.15295630562435564
35,-0.04150800934719795,-0.08430768272723002,0.19139061596358284,-0.0641372750834195,0.008700608867091581,-0.07544275595243824
36,-0.04083519780971032,0.1729108227718631,-0.07773204301053786,-0.176724140668988,0.1283179187523491,0.01160494089641858
37,0.020266777281405808,0.06045963618074875,0.01861979939083569,0.015203874866894724,0.1471741948268328,-0.14959138424523344
38,-0.11156659132922465,-0.045706567942940354,-0.05858121032882731,0.1736309445877191,0.08566686648572705,0.0867736329482599
39,0.008910459842268025,0.06807778156369383,0.09761466141900584,-0.1769656704681384,0.09974538991475651,-0.044769237466603676
40,0.029954953041020242,0.07517140720775604,-0.005421201721860426,0.1717536816870629,-0.024744703141853043,0.24235874804288418
41,0.039520776920432266,0.19186164418434834,-0.15692030122273895,-0.1889995722336663,0.16154269298912408,-0.10359362422917205
42,0.08256496579308785,-0.24409479882587606,0.23317844772331203,0.05844021157315053,-0.03578810317080009,0.12488119168010703
43,0.045767198832302444,0.01696773561457378,-0.28902906261608274,0.019204080351589672,-0.02972799277960618,0.02882676909618498
44,-0.03673116361138559,0.20149672889508854,0.20868730803014082,-0.12450556206915067,0.05285071885633711,0.14479989289847273
45,-0.06535352423628668,-0.2060015345731967,-0.11387234574016833,0.11541401211150767,0.06624866540212647,-0.04825172299360167
46,-0.21896255558207386,-0.039325778159065655,0.03934739658381507,-0.11425794869335078,-0.06024528996278472,-0.07324388940609144
47,0.07785447588090129,0.049811214563893896,0.05977138623857599,0.03513660573117028,-0.10488847822342787,0.09027621119625048
48,-0.16100675754911056,0.010643712259366302,-0.25416780065782657,0.04290077023591417,-0.03126429360541824,-0.16038937859812263
49,0.030699820383424142,-0.2818038350678994,0.10365831324358366,-0.22043039579517412,-0.19961467170126532,0.10662378490277673
50,0.027462094547700187,-0.07916591481664041,-0.11151267567677761,0.2255976374217895,-0.1999498350242132,-0.177577513329601
51,-0.09091774733512166,-0.07107995411099138,0.11660127356881198,-0.10662951416006551,-0.19437017780652138,-0.12519507993895607
52,0.05722064442275919,0.043680935256304954,-0.04385012357254488,0.07565111272995104,-0.08889242454500984,0.1948198294797382
