time_index,V1,V2,V3,V4,V5,V6
0,-0.12245520205887447,-0.07256530651323341,-0.05196386132595366,-0.06335325012335012,0.0,0.0
1,-0.120648317272419,0.007821928363915993,0.13436524564069988,-0.11325252885744594,0.18861259121625817,-0.1233429731017481
2,-0.07565487606889416,-0.10425661918542231,-0.1659914764122311,-0.055673036335714736,0.2656309125018214,-0.32262695799652985
3,-0.11052523131753113,-0.14919434383609909,0.2389066625232606,0.12928540855372983,0.4188067952686394,-0.399990812559901
4,-0.10815245095710432,-0.2532216350615482,-0.11567398406468665,-0.3213952675186277,0.5507431912385902,-0.3534944989346714
5,0.005652955133285856,-0.09730306460033741,0.00360084246471834,0.16040772004440979,0.41927564963116754,-0.552920872823468
6,0.009530291472895506,-0.030195043278329947,-0.08719716046978268,-0.13161146718767877,0.3153127846965078,-0.5510306398944721
7,-0.12055673847042411,-0.5480616161512333,0.27753953952337435,0.19630838065366485,0.4607473869491873,-0.6132443707423226
8,-0.07089054889857611,-0.0822752923009892,-0.1793181467057498,-0.17673939906050348,0.6733420000487421,-0.6036434877717018
9,-0.10874339777829825,-0.5441093548916177,0.3412367151919015,0.06490570537598472,0.7592342125084017,-0.685966861619536
10,-0.07717737997623877,0.07978787186818828,0.0073313326184159255,-0.35166411118097196,0.6922777576755739,-0.7695322169526446
11,-0.0048888302119195065,-0.3245389904228763,0.1468046400143626,0.13320647015946707,0.4695679525782398,-0.6451917149418702
12,0.005474785946125889,0.008625219801220461,-0.12318324299186187,0.026922291331018727,0.27616570342571944,-0.5099722979473762
13,-0.04186629817029245,-0.24103045851525423,0.1841675346539263,-0.0015684484704943172,0.2646321814365819,-0.2769319945095683
14,0.16653162551438885,0.17979502836948547,-0.23927302042827361,-0.03993548244417894,-0.03296698586256862,-0.053200128845798264
15,-0.107798798363229,-0.06515589189730711,0.11276147363979698,0.09597048588582766,0.10853445277211604,-0.0943119058640664
16,0.0077747164901633,0.14277556807643738,-0.12104363957955325,-0.3115097855720438,0.12934951992390742,-0.1262154374102176
17,-0.056844603887450225,-0.4553301837915919,0.20292094831137225,0.21825564212324716,0.32518374631278024,-0.30700963020165345
18,0.016945271744584732,0.2353425902481285,-0.1007510388566201,-0.07505643170291672,0.29672459452460176,-0.188870210990569
19,-0.05809486454309505,-0.644399092771158,0.040863981409609215,0.001695530561788526,0.3422348619264095,-0.2742157078168286
20,-0.03366597683368523,0.2759262344494857,0.03896748390519502,-0.019806132094055566,0.22766422737516698,-0.28079743022606485
21,-0.030095215579393247,-0.24433116123107904,-0.031900211527271675,-0.20378729409149907,0.23311303933745345,-0.4058535265422061
22,0.03598756243638135,0.014714005655620518,-0.03125174010128581,0.08167152378879511,0.10978662339977288,-0.37720288210381425
23,0.08632497015957581,0.11792692755970749,0.29050009099391993,-0.025886567562482168,-0.1472295580022348,-0.36897191987783806
24,0.06099941321972602,0.2618749500571681,-0.15939920207238886,-0.09101201727204093,-0.37008915887355254,-0.31985029010970845
25,-0.09096248993285325,0.08926518685462145,0.005669216380589065,0.11030800367497168,-0.25934606563370755,-0.21008825192542158
26,-0.23155937331811677,-0.10583543849233759,0.041730923521391156,-0.14979400793694989,0.013188757906523706,-0.36206383510371215
27,-0.17501151047301355,0.014350362666479599,-0.03959249592006113,-0.15765015244681949,0.26127797557377996,-0.6113278321568902
28,-0.17611195019094292,-0.19223428071809248,0.22163437761846877,-0.12631317851954077,0.3714134320114499,-0.7606297580132059
29,-0.23708262124365542,-0.03522226328228542,0.018294635326865705,-0.05643236410087789,0.486062309080934,-0.8343825072625479
30,-0.28482092246705487,-0.5404389906638962,0.2542937383493369,-0.20899496061260395,0.6230430552256722,-0.8891836065897438
31,-0.23962020549985963,-0.2383232209577425,0.08416473244940884,-0.2262870115072395,1.026856257330361,-0.9945958836882488
32,-0.34487289725771975,-0.6718220300242945,0.12121600039020707,-0.08108757585732551,1.1596317243439416,-1.0920034998589887
33,-0.24260631587204892,-0.42557434607304234,0.2088157778702555,-0.2188482185004148,1.3018358505392607,-1.1643940661880214
34,-0.0897975532540016,-0.46992167822262204,0.08398523069990689,-0.33634282631316165,1.2142532631942478,-1.389245603226362
35,-0.15940806271689287,-0.4895106223101168,0.3162156046317801,-0.008310713713002849,1.1688970578314686,-1.3104742304660126
36,-0.15582701695639578,-0.6939196443507265,0.023193274782651166,-0.19759115011060088,1.2871617367644361,-1.285465051402037
37,-0.13379132229036772,-0.1534307595924461,0.21025858074818005,-0.008270564441885786,1.0052278690772969,-1.3433708050134638
38,-0.11005327607146466,-0.3980617341307017,-0.13029636811442732,-0.22339364929578276,0.9121656747843135,-1.1007759803644952
39,-0.013703072188011034,-0.17380369543845084,0.214700385740687,0.025084773479324314,0.7259059311938914,-0.8620584466583512
40,0.06296158035799113,-0.1567240180786526,-0.0967482919674608,0.012904611520412432,0.39633277964121044,-0.5281072331315818
41,0.10747157936901638,-0.1653099553632905,0.23102216798054986,0.09505465875801525,0.09175870482630032,-0.30055870443730565
42,-0.025385704010794624,0.08103072256865665,0.0482336518945094,0.09467522574136411,0.11157735171754117,-0.3649751928075787
43,-0.2845600592743447,-0.47963610704210147,0.08191448901608547,-0.14882047230835815,0.40922723114266923,-0.4521251169704923
44,-0.13340591327567103,0.13003585129903622,0.03763030214393364,-0.12556173797803621,0.38524222902694927,-0.512708487042395
45,-0.039763466659097385,-0.22068849097644658,0.08946648988700372,-0.09930837332241083,0.28212694621810425,-0.35210388280179766
46,-0.027620309713500324,-0.028866746415412578,0.11656159057709872,-0.05501319042308238,0.3722233443377109,-0.3343125527066983
47,-0.14274296092782854,-0.20133156190022797,-0.06713014292502491,-0.18866159995744164,0.39182290817030846,-0.4812953748791924
48,-0.19415913643218158,-0.2263568527957485,0.057199421861446484,0.03988926028865848,0.4229702554570219,-0.48299885970489564
49,-0.04903572609875276,0.1017195339341329,0.045849103731198465,-0.18730365737366952,0.262283706003324,-0.5432460802498378
50,-0.002914685180511252,-0.46879181311977147,0.08051234374480273,-0.024085612723600276,0.368321076655093,-0.6393171802251718
51,0.06813443950432733,0.35821919757112486,0.18365155293376725,-0.04916914367771249,0.081653129083297,-0.6640306320551365
52,-0.010399565560952229,-0.38388754349137844,-0.07502623442956081,0.08989004625414615,0.13096632572497824,-0.6272163108358603
53,0.09123396860344393,0.17483972705250117,0.2321017069334865,0.17595008817226024,0.001020138849676202,-0.4521863542566829
54,0.07407049923183456,-0.2275277956987702,-0.18606118646790787,0.10835988628639388,-0.12842317053991337,-0.26278749491873993
55,0.2608702087759538,0.5617752359481543,0.12455709229921708,0.16598851696593547,-0.44411643218036495,0.030384454536262234
56,0.33305618207540894,0.15704053748504987,-0.08371190396665196,0.0011507990401535967,-0.7731906489502101,0.006887846028771072
57,0.1793101461679189,0.34583696156085597,0.021615183031807123,0.3581912778487777,-0.8294282967379052,0.13665921815380927
58,0.04514938722200193,0.11492601154248469,-0.24591063363821214,-0.1079258579544547,-0.6346152022033525,0.10711914612965309
59,-0.033933902961048,0.22810774366703257,0.26372039804975084,0.1645932215000981,-0.5136452447070637,0.18798508379658915
60,-0.22758032686027319,-0.156309579879278,-0.2600396465054308,-0.09934654373494828,0.009250247648837834,0.07514662033340805
61,-0.28066749092358156,0.052106772501254534,0.3882893181177517,-0.03232475366855733,0.14861892076235417,-0.17928393212507504
62,-0.24401762661113546,-0.2301812492181943,-0.15410799534299274,-0.4040542766932018,0.3997114422771713,-0.25774015077301055
63,-0.13030139050063502,-0.20702481596223743,0.24092209657555258,0.25315327542700394,0.507955586359375,-0.12004175454217383
64,-0.17590142528975275,-0.31442896303019535,0.1308777741446804,-0.310631154895398,0.5910525050470493,-0.29641404310010977
65,-0.04159099584379673,-0.13758279713277421,0.08496416703302813,-0.07419452971976923,0.3842003943030238,-0.2906512805915265
66,-0.030945969408366837,-0.08723161731832925,0.16189805947466618,0.16113198569748755,0.2735027664918986,-0.4475584961762709
67,0.009068719513031332,0.20028203569747144,0.02958775696120755,-0.20249958864042505,0.09617016111953823,-0.4254207061584952
68,0.0362408798991326,-0.08835039921777295,-0.060052325231067384,0.014396352124237878,0.0647814317595801,-0.3260192736809233
