time_index,V1,V2,V3,V4,V5,V6
0,-0.08132750588418311,0.0506634697647132,0.22806530017188825,0.0657291582508611,0.0,0.0
1,-0.18370107161338572,0.2061835507200556,0.18431905741394605,-0.45549318105196324,0.1909190203634835,-0.04702110766775077
2,-0.1368791117347013,0.4611744727881041,0.22159175561810346,-0.1774865942758642,0.2981482757213877,-0.12500069181925122
3,-0.09597204055107728,0.5947102759864157,0.350263299477366,-0.19259520718185252,0.14140486919871037,-0.12115947390691088
4,-0.091609281956186,0.628629970528462,0.35712416782253564,-0.49509017376385184,0.24817513618795223,0.01759023774459562
5,-0.03946971734307224,0.6717369543897702,0.053408245104785035,-0.2246785464866416,0.09064440590078755,0.03376004864836962
6,-0.2318237500756195,0.7007857105058984,0.29206881442705035,-0.342406129630832,0.2373828832510392,-0.08303415297317104
7,-0.1507207213538672,0.9286252949521192,0.24700989760238973,-0.2625835678458327,0.11187650123352952,0.1230406516187171
8,-0.04463262191353928,0.9317252636918419,0.2267490950877977,-0.42559875245915435,0.002796110500768681,0.11199979853258225
9,-0.15750392580647724,1.000435736462073,0.43090993695403085,-0.46587957240747613,0.4778653496948899,-0.12517659644101065
10,-0.23074309988197989,1.023905529818105,0.5016028572608535,-0.6369732849753398,0.29193498044964344,0.016115192423430513
11,-0.2412627591503577,1.234125229520763,0.4548959531468431,-0.4154030137538737,0.41440556610746576,0.017567324889443122
12,-0.17352336463506823,1.5319026565425096,0.4289734234714759,-0.9350500068263009,0.1607718370724524,0.05173125622376518
13,-0.19231771777819678,1.5604770364462373,0.6092133114753494,-0.49710472885953916,0.10574631725709374,-0.015497053196391053
14,-0.1093630359222435,1.793634352261522,0.4568173951572938,-1.1879476974270526,0.14552301779138202,0.05115244211535308
15,-0.05187721333737005,1.9154692155856932,0.24629793591050259,-0.4731472332849942,0.2429059661327187,0.04149740691673932
16,-0.09337949666072264,1.7396762041041491,0.38348615652325174,-0.9613381941142911,0.13753657122015583,0.0008493321247711589
17,-0.05382890936842498,1.4924623336841654,0.4380124902856895,-0.3443423121626445,-0.11429350001180794,-0.012526646212973358
18,0.03547616691171038,1.421769775710631,0.1657594688962293,-0.8759110816583804,0.040814206910563915,-0.09179479355437839
19,-0.03985227217691516,1.2112797734674499,0.30014902038506097,-0.04890707348275712,0.022360281491785077,-0.06679819353222605
20,-0.1262322934523464,1.1386515122804988,0.2533570986693992,-0.7750519375592262,0.07510306810428796,-0.07691162863489343
21,-0.13964396836494253,1.1361189529126519,0.3186517249677835,-0.10376902257060219,-0.00965122048338668,-0.13709181663084552
22,0.010776962183201066,1.2398051150531255,0.04206457243427458,-0.8945106580867068,-0.01925919552642092,0.24071315624271605
23,0.03204589887043653,1.318117191258365,0.13829155703020476,0.05143050777344721,0.12921554197427926,-0.027213224560081874
24,0.06581462568723202,1.1302916029534344,0.08449108807589913,-0.8967438230433643,0.09533938119353665,-0.011139369221600144
25,-0.16922291768527142,0.9148813395627646,0.22440789076172613,0.15209020664675393,0.19323812841056395,-0.1539972808568949
26,-0.21330458636337518,0.981868267851991,0.08416534359097275,-0.9204254076371164,0.23216208703879881,-0.05010942604688551
27,-0.2327847347957123,1.1738191719633815,0.2471483637605721,0.015599163818248593,0.1464227312583355,-0.17121223146296033
28,-0.21721677119789962,1.3103874337270396,0.19339987067483744,-0.9785880585054086,0.27269279590156487,0.1777929567750694
