time_index,V1,V2,V3,V4,V5,V6
0,-0.10557684249826683,-0.06184118550750131,-0.049899772695231895,0.02156545856786734,0.0,0.0
1,0.002310645996581002,0.0826372264595964,0.04108979027821694,-0.20170732987962256,0.03911111142412777,-0.0330401381212546
2,-0.0054950773869649056,0.16025321798657943,0.0353771708497139,0.013020301017974037,0.0895309184054236,-0.10529743246348389
3,-0.01185490005078294,0.14996873755819723,-0.1875266258060928,-0.07117851983352322,0.17468541621114442,-0.10555388735466109
4,-0.1349290719565108,0.10585593510426372,-0.03586526692679884,-0.0875247432320499,0.011655258445514953,-0.02866453412758259
5,0.15929467088607957,0.11777352096493778,0.0406765736728817,-0.16567948456015905,-0.13227771346342138,0.0063667915371195104
6,-0.07649415565220233,-0.0689921470361401,0.16766878926455453,0.16591077140209992,-0.18144016162545543,-0.20472845493807054
7,-0.0699899027999315,-0.04546136855373227,-0.15509882377705864,0.18125222277209793,0.2205247016473324,0.07922268868331114
8,0.05079900192292584,0.07828001099425812,0.05415750345541506,-0.1977560193111214,-0.23524252815866337,0.1382110145214216
9,-0.02768930319157721,0.0697215660274392,-0.07128566293128605,0.29004233594076245,0.1454995140043558,0.22947989857082718
10,0.11977724603097287,0.23014174198920545,0.12643319272683753,-0.4098229322931939,-0.13722075738229475,0.12686006404510713
11,-0.006220701498200185,0.05564773859562554,-0.029948202052072853,0.22180465496754137,0.043521303276240056,0.053304870516207
12,-0.08242259694298519,0.2116137327868282,-0.08738749132468818,-0.1175336329944265,0.240708123544195,0.0855223001931278
13,0.1554240849305997,0.33346543828697484,0.2460537719548941,-0.21791708054234796,-0.13086282037447955,0.17455201742975987
14,-0.12847483694129658,-0.0020107966929482773,0.01469711527480749,0.43214156459590825,0.07413717093088017,0.08833617870336347
15,-0.04877940921254256,0.2325413777435339,0.08035789834521723,-0.07402841807807373,-0.04724920075397758,0.2928494956538734
16,-0.0026245239166360276,0.22225631519321254,0.10003512258782322,-0.04507624958762879,-0.09106614363266816,0.2557704267932341
17,-0.11645961656442545,0.20282740966016183,0.047100595282409785,0.16287932809396316,0.10403193897198149,0.2374621357038553
18,0.066629453344342,0.26265708477319166,-0.013652276897535273,-0.22064519642846386,-0.0056980406247006885,0.31563389596806274
19,0.0076746398399479415,0.046482014440630395,-0.032455693999472374,-0.040120111382589,-0.10666870716571393,0.1910041957452736
20,-0.0526642954570691,-0.12372984988189437,0.25329102748681054,0.04089084563991847,0.032939642168343976,0.12370480194186093
21,0.003911738094357811,-0.06854763720015494,-0.02520651940431121,0.5596940396469331,-0.11303977308663157,-0.06754991266944266
22,-0.045581886376852884,-0.15375961935145804,0.005283076063859079,-0.16678225546737854,0.09598191260490775,-0.019036306008547547
23,0.1249319761980376,0.07129750687298336,0.14441272734125757,-0.07478340746534118,0.16261428606706363,0.027908190864463632
24,-0.014518372947510141,-0.1899221647933363,0.015120115331544046,0.23349287393062257,-0.007878063069017291,-0.13647144852634788
25,0.0010842839156884917,-0.07162823466967282,-0.26622854143540653,0.02555316507330501,-0.16047677673875402,-0.2964058196340534
26,-0.17388120618419298,-0.14663134577082618,0.11016308586212929,-0.2800746784472736,0.08215748507586039,-0.1600499480675722
27,-0.007008331695277842,0.20751543316845536,-0.29457056220583144,0.28730878741313,-0.10477552026352063,-0.2168122943948876
28,0.03319771279612019,0.16898299363877392,-0.0064074712239305665,-0.5774725787197635,0.0016392837160549185,-0.26182993015740136
29,-0.2306552407020656,0.1085769760582529,-0.2661240622613197,0.30181537188988283,0.11605644716816227,-0.21989992080301604
30,0.17461591333042764,0.21333866617142183,-0.08934970143214864,-0.3325004761492715,-0.13876741009842608,-0.026432157332039075
31,-0.11247610488219134,-0.11799791103516989,0.0621401663832174,-0.09075430901336506,0.020419449608052885,-0.2529222280408391
32,-0.09578101756802349,-0.11840682771136893,-0.31321567619596535,0.23860258377721158,0.04017457163722217,-0.30728154089133
33,0.2085353564519733,-0.08973054242205211,-0.07548146972465275,-0.5535065404998063,0.019612127516099337,-0.2207362586502226
34,-0.1320537169571481,-0.20233164393268094,0.15319792499006307,0.32312777697592493,-0.020267082439385076,-0.28343916709746847
35,0.07238024228734735,0.11042127076006703,-0.21219079484876419,-0.1317728981523762,-0.15894197027196869,-0.1816593780825163
36,-0.0644034809936497,-0.004523159637546015,-0.0641286071281294,-0.1590826672255079,0.10125117212735807,-0.14372185550901462
37,-0.15735855074117033,0.1687953156838441,-0.008606672684221694,0.07912054084270703,0.11316762527305241,-0.10950091485016843
38,0.1871638897559644,0.01815063260753444,0.07878767590405958,-0.23070489559508892,-0.1994383107686087,0.17118445545905178
39,-0.12854384084731807,-0.34834847263541846,0.0011215554709664843,0.3839637880163279,0.03861201982679415,-0.1679895544700117
40,-0.01732445370282265,-0.14856830084834907,-0.23934384648371393,0.01659614243662317,-0.059724339851058975,-0.07565038452505776
41,0.04323208817113344,0.0640695482585026,0.030113336191982455,-0.21624650202817627,-0.09098020235943724,-0.19823850987805036
42,0.01915268743969188,-0.21658424108046892,-0.03515804377855576,0.01627183196794192,-0.012920807023348451,-0.19803474170735447
43,-0.040912930371456026,-0.062433862601962944,-0.1578139954736721,0.03961842036549109,0.13372999997214596,-0.16281923212244687
44,-0.08599236438787622,-0.019851778062117152,0.02025997950111992,-0.19174121703973068,-0.07203771480122552,-0.05671309449451173
45,0.08175883027003197,-0.10522841115801773,-0.020590907276736264,-0.09780231460329257,-0.09373162598315471,-0.060812394170736084
46,-0.17081489260494284,-0.24372775565701843,0.06038430109111158,0.13187822304991853,0.16498265804646467,-0.32845358325270885
47,0.07491238877401718,0.02698123478661149,-0.1476769154625275,0.20699407756824312,-0.06652909802354422,-0.35160266505137067
48,-0.03383203633870836,-0.06162982522249905,0.061737571219768556,-0.16396691836730456,0.008477443055451386,-0.41639499767417565
49,0.12185973949858107,-0.0990875056344795,-0.23940300829010064,0.009316705682598465,-0.034342009029876136,-0.31243325773377295
50,-0.026061785409583017,-0.2177955159247878,0.019555660127413187,-0.039111424653530236,-0.06810952923548642,-0.2888688271882748
51,0.040810531804946454,-0.229320956428561,-0.3163343999968984,0.010474456144603392,0.04998492984773223,-0.15116776633827675
52,0.08784302421147983,-0.20726124648395658,0.23150774784447647,-0.342720893566136,-0.021517487907340822,-0.11819060570509055
53,-0.14534369838741906,-0.2853282269534828,-0.25470857666769475,0.40724702050092265,0.050336841187427726,-0.19756404597306174
54,0.270906143969492,-0.0682413397921647,0.13749127045189036,-0.7152749099162239,-0.05381482699413425,-0.17353938351923878
55,-0.059262460429030286,-0.270532054762706,-0.09514028225874921,0.41241277316364183,0.03207306590425297,-0.30932440961859237
56,-0.02391551809713707,-0.05688936153104801,-0.0870474657044025,-0.09416416280794249,0.15441290546218864,-0.22674739764375207
