time_index,V1,V2,V3,V4,V5,V6
0,0.05879607870665295,0.0992286497738183,0.0020618186080488057,0.09738752700648057,0.0,0.0
1,-0.049316588492396084,0.024269224757038358,-0.12745481621047894,0.23976316275082674,-0.13777579462487013,-0.03197648963379059
2,0.002880379985753044,-0.12408924378913685,0.2071684803280567,0.21288868793040278,-0.0679026249635017,-0.11643550757194693
3,0.12466462406936725,0.021207985896641017,0.043538213091958246,-0.10237605714597378,0.06845084246480741,-0.04512457201994001
4,-0.0963538375011454,0.13728063940605534,-0.15022792318238587,-0.1272510568702306,-0.09804657181271868,-0.15258636745167847
5,0.21599431424160728,-0.43506970210490703,0.22319491685255918,0.1806916965987556,0.25992620387017507,-0.04395438437101676
6,0.06869143715478278,0.4208434956914912,-0.09542789364043554,-0.35205963387179773,-0.04106516591293,0.05392421911863145
7,-0.03579211969184737,-0.4393477134723406,-0.1043684427378513,0.33520029549442304,-0.008943143606693923,-0.14193140783049404
8,-0.08804507862105503,0.34289761600337665,0.33200237693969414,-0.1466286418673668,0.12651738365515103,-0.005466488102962241
9,-0.11363622544236172,-0.2127537542589788,-0.1921170102021429,0.2161061980053543,-0.050135945252929595,0.0230399543544846
10,0.03611453476685814,0.228742582489,0.030142552963511204,-0.13823662711595308,0.1267127163051037,-0.1450606950415522
11,-0.10888994434999755,-0.44173005742317545,-0.18088765392421274,0.19923162323196444,-0.09623204229690668,-0.260610135639356
12,-0.15567801240629803,0.32069721821375596,-0.004667208894882348,-0.31443316166875174,-0.01887181605369831,-0.213285781294054
13,-0.196632631055727,-0.21658434479452288,-0.13990593816444358,0.299610100342539,-0.22744480468820724,-0.18162825717197587
14,-0.06909136254422556,-0.14290517919623955,0.07634173178644936,-0.005450873149961372,0.1643277570985881,-0.26497215124089024
15,0.044838072216092636,0.042048022621479754,0.016804236467779846,-0.17686784843534076,-0.044759550464622905,-0.22362201985393432
16,0.1902684569103897,0.007411004242689062,0.08427517211493077,-0.004973107087076247,0.10020813338061324,-0.1597663609045895
17,0.06585436459264035,0.07591432542837047,0.10437351432557393,0.00981920799604668,0.011185286701490566,-0.12785550959093936
18,0.050501798613360016,0.019068693537627045,0.07203074327690123,-0.01123295950978933,0.005785621737898948,-0.22717779576666092
19,0.09108251421523741,-0.12256436460452244,0.02683217191118545,-0.10591623262374948,0.13276182095839872,-0.3342779734635011
20,0.14317723515366046,0.3428496185097286,0.11623399635479395,-0.09860446249578421,-0.08982653806459356,-0.4066301732389739
21,0.0058856259009362685,-0.09907586838602603,-0.010069500015873579,0.25440923812242655,-0.031848826371744486,-0.2696521200623832
22,0.06664605137113605,0.11620035555612655,0.17206177769926798,0.07395975295991568,-0.07393195915850807,-0.10363411164827671
23,0.015879458070767544,-0.16018996948997255,-0.2807058148830931,0.005308482930550543,-0.0819815313032486,0.00816592233628341
24,0.028713965537631683,-0.003974282628280618,0.2554267942574565,0.03779795816410694,0.01838686148160587,0.099538191630406
25,-0.14152282791457918,-0.11571341315838836,-0.28168504939267575,-0.03156094355929785,0.012585884566460537,-0.051367674266208904
26,-0.282186171966195,0.08077820091254308,0.007806947375991746,0.055075371941557566,-0.0983755303753216,0.1393129415287404
27,-0.19184056414441483,-0.13478542757518014,-0.08888207096000501,0.09611248276322693,0.0035431458078319378,0.0854851505510963
28,-0.052326512809215464,-0.10236759185181009,-0.04994730646529011,-0.010047665847713223,-0.11167662865119019,-0.16140390776053382
29,-0.013536847672666504,0.008517742189671045,0.03649276122373083,-0.1569100462702589,-0.015037560219847444,-0.07459503959266917
30,-0.029887960291804558,-0.06094237289400359,-0.1501854138737237,0.008513313374540775,-0.022335473519066364,0.030526521757962867
31,0.08867492071622787,0.06841482329165735,0.009952942873063836,-0.22361213784256379,-0.021570689922990813,0.16532856393412804
32,-0.0735900722144206,0.08571580118022108,-0.12579020842164865,-0.03029825403877052,-0.11761353330530025,-0.020983139753249308
33,0.044050214339184476,0.07359105214391679,0.06809915319174212,0.03706362187055128,0.09159018676738756,-0.0370501596839322
34,-0.004652634017160675,-0.08626088750318214,-0.09960414040218007,0.05683250957371181,0.07904892830813134,0.04118801307435945
35,0.012501256398600462,0.21774010144981,0.10961025537732616,-0.0722535362335251,0.06527384266147684,0.11101373157427326
36,-0.1215116525181391,0.04806471446855479,-0.19980568399313478,0.09963134177815237,-0.19707952831652908,0.21813442912826786
37,-0.27251122927139865,-0.0035985978926202228,-0.16816940328272204,0.23073844789382997,-0.013380816941275214,0.30469960206535707
38,-0.07646281728096249,-0.08072498129274422,-0.20360636640913368,0.16392988863158692,-0.036722432755664294,0.286995622528995
39,0.0005404917051587133,0.12630172631932468,0.10192349619604515,0.04711175375751385,-0.0006807359166379791,0.20862751193257434
40,0.017318081131163027,0.010732947801451037,-0.18883172825602548,-0.0107371312460669,0.08275171803068013,0.19542770323866115
41,-0.020026276693068695,0.010002385730582763,0.009575114838457056,-0.05667984470815845,0.14056288043953724,0.23104322069911548
42,-0.1688395671021142,-0.05545375256118108,-0.2849938425169015,-0.10566921160120496,-0.13237597496571993,0.23089273486756992
43,-0.17845942596236852,-0.051678185825289796,0.06288521511179315,-0.07890493264701134,0.26718373982994104,0.2508274682947402
44,-0.19259343301744303,0.05442524503406511,0.045522902380148056,-0.007311176033213028,-0.1904901856265298,0.24991746801196082
45,-0.08941204367730386,-0.3093225140477224,-0.11970359729988876,0.22012180919597782,0.1896490004710232,0.2744502611672615
46,-0.004382062459792144,0.07534368884290674,0.10804006804988833,-0.12215490459791307,0.06719957746288,0.23357423014426085
47,0.10659075016351233,-0.10552388024526879,-0.017175672645832876,0.13793323934333396,-0.04032439873123255,0.16204504734798503
48,-0.021677750896453934,0.15263014031554695,0.01231263584233621,-0.13256041633545837,0.04945823157741312,0.12019828024058686
49,0.23231754249415112,-0.14896285035965387,0.08196099149236173,-0.0646051414048582,0.03647822686257178,0.10898049902220258
50,0.16336492531479102,0.2692699107039559,0.06949660953742166,-0.11726201761511636,0.11456827911275866,0.21815605683036157
51,0.055967354096749716,-0.009336877569065899,-0.013249973944205275,0.186764833562664,-0.05517186914932987,0.14319762591389967
52,0.06780078523005646,0.1688115396642001,-0.12625801930902256,-0.029394129020012632,0.1578597199706059,0.24482342146482466
53,0.12378128386304144,-0.06799991996938273,-0.021786615253408692,0.0843678454190947,0.07870811979690356,0.34035885926990594
54,0.009596767061322446,0.32977018792241675,0.021286381524351985,-0.12244447505780426,-0.09617790620897139,0.1663865725909917
55,-0.15562322708979884,-0.37919551750886044,-0.19118078332005195,0.13517756990496438,-0.07514391408298156,0.05875143058900176
56,-0.03609002135703763,0.2799594859869774,0.021026262894551978,-0.111938969971043,-0.15655629235344076,0.05734023839681093
57,-0.17391130461379462,-0.2846224833024846,-0.1300172291091402,0.15419139532042667,-0.1114363474561208,-0.09072599436232548
58,-0.19690434973429188,0.12183556344855667,0.035032585031305616,-0.033274669773565094,-0.1319480312038665,0.041795989788948607
59,-0.05103858823078064,-0.2672716466071519,-0.08901167959574396,-0.03178395399236272,-0.019412422785681685,0.14377654504506981
