,V1,V2,V3,V4
0,-0.12589561012201228,0.0012398019413169988,0.043627783500739495,0.06384515790125903
1,0.07200824553487617,-0.01695522119645858,0.14934222415238932,0.007797352803301575
2,0.04678990755885839,-0.0391247551464287,-0.06918725252744924,0.11992290959966902
3,0.27439819480992383,-0.09539558692637029,-0.04816573920169784,0.10921380728957952
4,0.03764226693524284,0.03277979726517558,0.06915920680304755,0.013800012827724577
5,-0.07125663304864348,0.020692298405157773,-0.09497665213569775,-0.10440391814663375
6,0.11284142975394021,-0.18774940798967996,-0.2012366702857655,-0.006235154230535542
7,0.11343105668867544,-0.07772236965684719,0.1458318118764697,0.03059471977827485
8,5.933946704037961e-05,0.008422417528242859,0.19280929392787377,-0.07134178948447112
9,-0.0741016451921991,0.07893468837349175,0.002962122884493608,0.018263604442250177
10,-0.0714391924546944,-0.03796903730266348,-0.000696897665856365,0.05454156235461352
11,-0.10607741571664774,0.07471489310102664,0.05485349470332175,-0.08602676542013027
12,0.20197008033380115,-0.01863552011005647,0.024000983772341014,0.06331422866072206
13,0.06278113270529335,-0.18083332673007746,0.02417207750946245,0.17295836907028556
14,-0.11586532882974526,0.06645038207699164,-0.05625886868880872,-0.11435615604422168
15,-0.10372124363695229,-0.12533624475173258,-0.07420778643593329,0.02595462040061839
16,-0.046339769853242035,-0.15440883869509087,-0.15204364113659144,0.16323902561674108
17,0.11081531220222472,-0.13658551362607632,0.14578281206124416,-0.025921612943869708
18,-0.12308153043212872,-0.07119839226551078,0.08254717298703328,-0.14434486819860207
19,-0.06828489751912337,0.10531783109790024,0.024293120827623867,-0.1677343989732912
20,-0.03412238305677391,-0.09121035511175646,0.19631030619840936,0.15491179817666698
21,-0.07234641356104259,-0.03199492113345396,-0.008558993728548278,0.06634123334262372
22,0.05880800152515208,-0.03648941570652108,-0.06104355186290409,0.1437337380227971
23,0.04741801632030491,0.024897693791743218,0.07794914523288994,-0.14988157035034363
24,-0.11208420311008548,0.03542094027939166,0.010249267173242482,-0.09796301470860934
25,-0.028724090925012075,-0.005247018077502101,0.005132426028710103,0.24637162119357922
26,-0.04616090310265721,0.22935509105064092,0.026715518828037202,-0.14535115384187947
27,0.12885735062111428,0.08209145431510728,0.1791089732095515,-0.05283831189867344
28,0.11384676051947772,-0.09660463791656912,0.12424773860287644,-0.061645723963121624
29,-0.02906565620086309,0.11218304859782019,-0.0013552920093639308,0.07291018097402704
30,-0.3318598912877566,0.02492966455236574,-0.11841016233006262,0.14417735872585988
31,-0.03337391186281435,0.028279263287615496,0.014673286709924585,-0.10729547863431652
32,-0.0630330993608792,-0.11423455707263207,-0.15380528965301649,0.004824268692671732
33,0.04748018417038377,-0.01453529867888954,-0.20210073415394667,-0.028758137484065152
34,-0.0032129680573717654,-0.06378305027183756,-0.00988926227763081,-0.041365049827429085
35,-0.013160477480432909,-0.08216412940563328,0.03127620985809141,0.10787694573841597
36,0.04410754812042019,-0.04457530007529735,0.15124537308484245,0.036159165209613084
37,0.01815937382624309,-0.02465028937663132,-0.023809421150383255,-0.04083854846770599
38,-0.012881887443111301,-0.022322994256724196,-0.05722848794594896,0.028654193822238105
39,-0.1064308189854988,0.059289018737380815,-0.009841372649107512,0.07083658056109171
40,0.1656793613617277,0.029705787111954575,0.149695015273219,0.020160558044754896
41,0.1015421115479474,-0.10935820911554844,0.19138221761924068,0.17513956507903855
42,0.04601108171626322,-0.198910624165741,-0.08194943311161523,0.09352153520487119
43,-0.0717210439923912,0.029592792626379302,-0.023401711481949753,0.026943003422459193
44,0.1154380458998958,0.16784427520127898,0.07035470296590965,-0.010844455456676422
45,0.09319276658440191,0.07570002792016792,0.07659705466834606,0.07268917755735152
46,0.06383183522321166,-0.033933441493053544,0.11956589130476135,0.011460630945766694
47,0.007734591389513299,-0.029857921300879397,-0.08775746529177934,-0.20577963883959108
48,0.14140680943430894,-0.1413309109277284,0.17233283863376006,0.018507924820456025
49,-8.197035324193398e-05,-8.627633640668315e-05,-0.050761465066803735,-0.04439499882042136
50,0.07217803456741016,0.08040400871988804,0.22792099302070673,-0.005148219191417981
51,-0.04152768262231054,-0.11501202793403381,0.08005056799334119,0.05930405095614044
52,-0.11235762900437665,0.04708059203103927,-0.132952992983229,-0.009067562181207932
53,0.2568416670429999,-0.09638452063651685,0.24318180834696618,-0.03838401680570707
54,0.018668475315929786,0.16188348629495364,0.09499945183514279,-0.031208529704821075
55,0.1472843739657011,-0.15736858735289505,-0.09932358876198877,0.01194645903391195
56,-0.13026904816707752,0.10509202653575392,-0.1532832813734229,0.043793599306141615
57,-0.07293111121657551,-0.04388872479762171,0.11881473310062185,0.14827962832869512
58,-0.04008051109294977,-0.0996414251678607,-0.04633144576156634,0.009324425661907637
59,0.1441698581315146,0.05201418557344373,0.12421692662231423,-0.15665000120155456
60,-0.004295647139038738,-0.005519692895587505,0.1753854222086515,-0.004669956071958477
61,-0.06148626577531673,0.1740318707086568,0.03275678592576887,-0.017427912236803948
62,-0.1192449227847608,0.028409228136681324,-0.11768604836201152,0.1488474872741903
63,0.003826696295129699,-0.014188277835796846,0.014442654325602811,0.054379589949241997
64,-0.1553475066166418,-0.0642129005524666,-0.10552725199735216,-0.007288028861577214
65,0.07315542531607798,0.1262031165211225,0.0960186150142025,-0.05497573946160361
66,0.08246110828031425,0.06782416163232466,0.11580326682344869,-0.13968424608319072
67,-0.040060888284391805,-0.07332028549095239,-0.023318425753934807,-0.0393189002457072
68,0.03279296789037683,0.11412232312514076,0.04976652648578725,-0.11909821629728692
69,0.04957531569380119,0.035407174242880465,-0.04398323416935922,-0.0023172374739905428
70,0.004433123604854478,0.022036341349600103,0.17305172976172042,-0.13216651930341222
71,-0.01861251624248527,0.04969579374227069,0.008644591241295067,-0.05415122183572506
72,-0.03847493676239274,0.08152428934227503,-0.11292166092473147,0.041731887733618495
73,0.02364267225078595,0.035957174444129075,0.2717639683569077,-0.18097588828008346
74,-0.030981748215242723,0.19554069618392278,-0.08178431182909604,-0.11584766627405652
